ID	Target	Tweet	Stance
2	Does Sunlight exposure lead to skin cancer?	The evidence clearly shows that those who spend more time in the sun (without burning) have less risk of melanoma, the deadliest form of skin cancer.	AGAINST
115	Does Sunlight exposure lead to skin cancer?	Meanwhile, it's difficult to create melanomas in laboratory experiments with ultraviolet light, suggesting that UV has little impact.	AGAINST
196	Does Sunlight exposure lead to skin cancer?	This has been an issue the medical field has not looked at greatly when it comes to various diseases because it often requires much time and testing with specific patients to really determine the causes.	NONE
225	Does Sunlight exposure lead to skin cancer?	When these rays reach the skin, they cause tanning, burning, and other skin damage.	NONE
120	Does Sunlight exposure lead to skin cancer?	The sun may actually decrease the risk of melanoma.	AGAINST
294	Does Sunlight exposure lead to skin cancer?	Melanoma is a disease of the skin in which cancer (malignant) cells are found in the cells that color the skin (melanocytes).	NONE
295	Does Sunlight exposure lead to skin cancer?	Melanoma usually occurs in adults, but it may occasionally be found in children and adolescents.	NONE
127	Does Sunlight exposure lead to skin cancer?	Your cells don't develop adequate protections when your sun exposure is erratic.	NONE
74	Does Sunlight exposure lead to skin cancer?	The damaging effects of ultraviolet radiation accumulate over the years.	NONE
29	Does Sunlight exposure lead to skin cancer?	Cumulative sun exposure causes mainly basal cell and squamous cell skin cancer, while episodes of severe blistering sunburns, usually before age 18, can cause melanoma later in life.	FAVOR
83	Does Sunlight exposure lead to skin cancer?	Approaches to prevent skin cancer include: reducing exposure to sunlight, wearing protective clothing,  and using sunscreens on exposed skin. 	FAVOR
283	Does Sunlight exposure lead to skin cancer?	The sunburn you receive this week may take 20 years or more to become skin cancer.	FAVOR
107	Does Sunlight exposure lead to skin cancer?	Researchers suggest there may not be a link, even though the rates of melanoma have gone up by 3.1 percent a year since 1992, coinciding with a thinning ozone layer.	AGAINST
194	Does Sunlight exposure lead to skin cancer?	This myth was created and brought forward by the sunscreen industry, dermatologists and the cancer industry.	AGAINST
281	Does Sunlight exposure lead to skin cancer?	However, tanning does not prevent skin cancer.	NONE
133	Does Sunlight exposure lead to skin cancer?	There are more than 70,000 cases in the US alone every year of melanoma and almost 10,000 people will die of the disease yearly.	NONE
184	Does Sunlight exposure lead to skin cancer?	Everyone loves the summer time and with summer comes more sun exposure.	NONE
245	Does Sunlight exposure lead to skin cancer?	Those who are regularly exposed to the sun (such as farmers, boaters, and sunbathers) are at much greater risk of skin cancer.	FAVOR
44	Does Sunlight exposure lead to skin cancer?	However, ultraviolet (UV) radiation can cause harmful effects to the skin.	FAVOR
319	Does Sunlight exposure lead to skin cancer?	The use of artificial sources of ultraviolet light, such as sun beds, also raises the risk of getting a melanoma.	NONE
65	Does Sunlight exposure lead to skin cancer?	Malignant melanoma often shows itself as a mole or pigment spot that begins to bleed, grow, or change its colour, shape or texture.	NONE
255	Does Sunlight exposure lead to skin cancer?	In 2001, the National Academy of Sciences published a comprehensive review showing that the omega 6:3 ratio was the key to preventing skin cancer development.	NONE
85	Does Sunlight exposure lead to skin cancer?	But sometimes sun's ultraviolet light can be very detrimental.	NONE
186	Does Sunlight exposure lead to skin cancer?	But another side effect that often is brought up with sun exposure is skin cancer.	NONE
70	Does Sunlight exposure lead to skin cancer?	If treatment is delayed, melanoma is often fatal.	NONE
159	Does Sunlight exposure lead to skin cancer?	We�re already spending less time outside than ever, and wasting billions of dollars a year on needless, dangerous creams and lotions.	NONE
12	Does Sunlight exposure lead to skin cancer?	Over the years, several studies have confirmed that appropriate sun exposure actually helps prevent skin cancer.	AGAINST
35	Does Sunlight exposure lead to skin cancer?	The most common warning sign of skin cancer is a change on the skin, typically a new mole or skin lesion or a change in an existing mole.	NONE
28	Does Sunlight exposure lead to skin cancer?	Exposure to sunlight during the winter months puts you at the same risk for skin cancer as exposure during the summertime.	NONE
170	Does Sunlight exposure lead to skin cancer?	Ultraviolet (UV) radiation from the sun is important for vitamin D levels in the body, but too much UV can cause sunburn, premature ageing, skin and eye damage and ultimately skin cancer.	FAVOR
142	Does Sunlight exposure lead to skin cancer?	Exposure to ultraviolet B radiation in sunlight provides the mechanism for more than 90% of the vitamin D production in most individuals.	NONE
247	Does Sunlight exposure lead to skin cancer?	Although sun exposure is usually blamed for skin cancer, recent studies reveal provocative findings.	AGAINST
131	Does Sunlight exposure lead to skin cancer?	With these hot temperature come extreme warnings from public health officials to slather on the sunscreen to prevent skin cancer and specifically protect us from melanoma.	FAVOR
244	Does Sunlight exposure lead to skin cancer?	The risk of skin cancer increases with the amount and intensity of sun exposure.	FAVOR
51	Does Sunlight exposure lead to skin cancer?	Exposure to sun's ultraviolet radiation increases the risk of developing these cancers (although it may not be the only cause of the disease).	FAVOR
95	Does Sunlight exposure lead to skin cancer?	Melanoma occurrence decreases with greater sun exposure and can be increased by sunscreens, while sun bed exposure has a small inconsistent effect.	AGAINST
261	Does Sunlight exposure lead to skin cancer?	For example, melanoma rates doubled from 6 to 13 per 100,000 people since 1973, after people started using chemical suncreen materials.	AGAINST
178	Does Sunlight exposure lead to skin cancer?	Solariums tan the skin by radiating it with both UVA and UVB radiation, which are known to be dangerous to the skin.	NONE
204	Does Sunlight exposure lead to skin cancer?	People with a history of sunburn or overexposure to the sun in childhood have a greater risk of developing basal cell carcinoma.	FAVOR
123	Does Sunlight exposure lead to skin cancer?	What we do know is that melanoma is highly dependent on how much sun you get and your tendency to get sunburned.	FAVOR
41	Does Sunlight exposure lead to skin cancer?	The risk of skin cancer however, may be reduced through awareness of the problem, and by taking measures to prevent exposure to sunlight.	FAVOR
